question,scratch,answer
Paul had 2 books. After selling some in a garage sale he bought 150 new ones. If he has 58 books now How many books did he sell? Equation: <equation> 152 - 58</equation> ,<scratch>Adding 150 and 2 at digit level;  150 >= 2;  Borrow: 0; 150 + 2 = 152. move one place left; 2 remains 2; Subtracting 58 from 152 at digit level;  152 >= 58;  Borrow: 0; 152 - 58 = 94. move one place left; 2 remains 2; final result: 94.</scratch>,94
6 storks and 2 birds were sitting on the fence. 3 more birds came to join them. How many more storks than birds are sitting on the fence? Equation: <equation> 6 - 5</equation> ,<scratch>Adding 3 to 2 at digit level;  2 >= 3;  Borrow: 1; 2 + 3 = 5. move one place left; 3 remains 3; Subtracting 5 from 6 at digit level;  6 >= 5;  Borrow: 0; 6 - 5 = 1. move one place left; 3 remains 3; final result: 1.</scratch>,1
Paul got a box of 531 crayons and 38 erasers for his birthday. At the end of the school year he only had 391 left while not having lost a single erasers. How many more crayons than erasers did he have left? Equation: <equation> 391 - 38</equation> ,<scratch>Subtracting 38 from 391 at digit level;  39 >= 38;  Borrow: 0; 39 - 38 = 1. move one place left; 1 remains 1; Subtracting 0 from 1 at digit level;  1 >= 0;  Borrow: 0; 1 - 0 = 1. move one place left; 39 remains 39; final result: 353.</scratch>,353
Dave had 10 apps on his phone. He added 11 new apps. After deleting some he had 4 left. How many apps did he delete? Equation: <equation> 21 - 4</equation> ,<scratch>Adding 10 and 11 at digit level;  10 >= 11;  Borrow: 1; 10 + 11 = 21. move one place left; 0 remains 0; Subtracting 4 from 21 at digit level;  21 >= 4;  Borrow: 0; 21 - 4 = 17. move one place left; 0 remains 0; final result: 17.</scratch>,17
There were 5 roses and 3 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 12 roses and 2 orchids in the vase. How many more roses than orchids are there in the vase now? Equation: <equation> 12 - 2</equation> ,<scratch>Subtracting 2 from 12 at digit level;  12 >= 2;  Borrow: 0; 12 - 2 = 10. move one place left; 2 remains 2; final result: 10.</scratch>,10
There are 14 different movies and 15 different books in the ' crazy silly school ' series. If you read 11 of the books and watched 40 of the movies How many more books than movies are there in the ' crazy silly school ' series? Equation: <equation> 15 - 14</equation> ,<scratch>Subtracting 14 from 15 at digit level;  15 >= 14;  Borrow: 0; 15 - 14 = 1. move one place left; 1 remains 1; final result: 1.</scratch>,1
Randy has 86 blocks. He uses 79 blocks to build a tower and 82 blocks to build a house. How many more blocks did he use to build the house than he did to build the tower? Equation: <equation> 82 - 79</equation> ,<scratch>Subtracting 79 from 82 at digit level;  82 >= 79;  Borrow: 0; 82 - 79 = 3. move one place left; 2 remains 2; final result: 3.</scratch>,3
Last week Fred had 78 dollars and Jason had 31 dollars. Jason delivered newspapers and now has 57 dollars. Fred washed cars over the weekend and now has 90 dollars. How much money did Jason earn by delivering newspapers? Equation: <equation> 57 - 31</equation> ,<scratch>Subtracting 31 from 57 at digit level;  57 >= 31;  Borrow: 0; 57 - 31 = 26. move one place left; 7 remains 7; Subtracting 0 from 7 at digit level;  7 >= 0;  Borrow: 0; 7 - 0 = 7. move one place left; 5 remains 5; final result: 26.</scratch>,26
Josh had 15 marbles in his collection. He found 9 marbles while he lost 23 marbles. How many more marbles did he lose than those he found? Equation: <equation> 23 - 9</equation> ,<scratch>Subtracting 9 from 23 at digit level;  23 >= 9;  Borrow: 0; 23 - 9 = 14. move one place left; 3 remains 3; Subtracting 0 from 3 at digit level;  3 >= 0;  Borrow: 0; 3 - 0 = 3. move one place left; 1 remains 1; final result: 14.</scratch>,14
Jack received 4 emails in the morning and some more in the afternoon. If he received a total of 5 emails in the day How many emails did Jack receive in the afternoon? Equation: <equation> 5 - 4</equation> ,<scratch>Subtracting 4 from 5 at digit level;  5 >= 4;  Borrow: 0; 5 - 4 = 1. move one place left; 4 remains 4; final result: 1.</scratch>,1
There were some roses in the vase. Jessica cut 16 more roses from her flower garden and put them in the vase. There are now 23 roses in the vase. How many roses were there in the vase at the beginning? Equation: <equation> 23 - 16</equation> ,<scratch>Subtracting 16 from 23 at digit level;  23 >= 16;  Borrow: 0; 23 - 16 = 7. move one place left; 2 remains 2; final result: 7.</scratch>,7
After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 132 visitors came to the Buckingham palace that day. If 406 people visited the Buckingham palace within the past 327 days How many visitors visited the Buckingham palace on the previous day? Equation: <equation> 406 - 132</equation> ,<scratch>Subtracting 132 from 406 at digit level;  40 >= 13;  Borrow: 0; 40 - 13 = 27. move one place left; 6 remains 6; Subtracting 2 from 6 at digit level;  6 >= 2;  Borrow: 0; 6 - 2 = 4. move one place left; 0 remains 0; final result: 274.</scratch>,274
29 campers went rowing and 66 campers went hiking in the morning. 26 campers went rowing in the afternoon. How many more campers went rowing in the morning than in the afternoon? Equation: <equation> 29 - 26</equation> ,<scratch>Subtracting 26 from 29 at digit level;  29 >= 26;  Borrow: 0; 29 - 26 = 3. move one place left; 2 remains 2; final result: 3.</scratch>,3
Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add? Equation: <equation> 18 - 17</equation> ,<scratch>Subtracting 17 from 18 at digit level;  18 >= 17;  Borrow: 0; 18 - 17 = 1. move one place left; 8 remains 8; final result: 1.</scratch>,1
There were 174 parents in the program and 521 pupils too. How many more pupils were present compared to parents in the program? Equation: <equation> 521 - 174</equation> ,<scratch>Subtracting 174 from 521 at digit level;  521 >= 174;  Borrow: 0; 521 - 174 = 347. move one place left; 1 remains 1; final result: 347.</scratch>,347
The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 39 inches. The grasshopper jumped 19 inches farther than the frog and the mouse jumped 12 inches lesser than the frog. How far did the mouse jump? Equation: <equation> 39.0 - 7.0</equation>,<scratch>Subtracting 12 from 19 at digit level;  19 >= 12;  Borrow: 0; 19 - 12 = 7. move one place left; 3 remains 3; Subtracting 7 from 39 at digit level;  39 >= 7;  Borrow: 0; 39 - 7 = 32. move one place left; 9 remains 9; final result: 32.</scratch>,32
After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 45 visitors came to the Buckingham palace on the previous day. If 829 people visited the Buckingham palace within the past 85 days How many visitors visited the Buckingham palace on that day? Equation: <equation> 829 - 45</equation> ,<scratch>Subtracting 45 from 829 at digit level;  8 >= 4;  Borrow: 0; 8 - 4 = 4. move one place left; 29 remains 29; Subtracting 0 from 29 at digit level;  2 >= 0;  Borrow: 0; 2 - 0 = 2. move one place left; 9 remains 9; final result: 784.</scratch>,784
Adam has 9 apples. Jackie has 10 apples. How many more apples does Jackie have than Adam? Equation: <equation> 10 - 9</equation> ,<scratch>Subtracting 9 from 10 at digit level;  10 >= 9;  Borrow: 0; 10 - 9 = 1. move one place left; 0 remains 0; final result: 1.</scratch>,1
There are 2 baskets of peaches. Each basket has 4 red peaches and some more green peaches. If there are a total of 12 peaches in all baskets How many green peaches are in each basket? Equation: <equation> 6 - 4</equation> ,<scratch>Adding 4 to 4 at digit level;  4 >= 4;  Borrow: 0; 4 + 4 = 8. move one place left; 4 remains 4; Subtracting 4 from 8 at digit level;  8 >= 4;  Borrow: 0; 8 - 4 = 4. move one place left; 4 remains 4; final result: 4.</scratch>,4
A chef had 40 apples and 54 peaches. After making some pies, he had 39 apples left. How many apples did he use? Equation: <equation> 40 - 39</equation> ,<scratch>Subtracting 39 from 40 at digit level;  40 >= 39;  Borrow: 0; 40 - 39 = 1. move one place left; 0 remains 0; final result: 1.</scratch>,1
Mary is baking a cake. The recipe calls for 10 cups of flour 2 cups of sugar and 80 cups of salt. She already put in 7 cups of flour. How many more cups of flour than cups of sugar does she need to add now? Equation: <equation> 10.0 - 5.0</equation>,<scratch>Subtracting 5 from 10 at digit level;  10 >= 5;  Borrow: 0; 10 - 5 = 5. move one place left; 0 remains 0; final result: 5.</scratch>,5
A book has 3 chapters. The first chapter is 53 pages long the second chapter is 75 pages long and the third chapter is 21 pages long. How many more pages does the first chapter have than the third chapter? Equation: <equation> 53 - 21</equation> ,<scratch>Subtracting 21 from 53 at digit level;  53 >= 21;  Borrow: 0; 53 - 21 = 32. move one place left; 3 remains 3; final result: 32.</scratch>,32
Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted? Equation: <equation> 24 - 21</equation> ,<scratch>Subtracting 21 from 24 at digit level;  24 >= 21;  Borrow: 0; 24 - 21 = 3. move one place left; 2 remains 2; Subtracting 0 from 2 at digit level;  2 >= 0;  Borrow: 0; 2 - 0 = 2. move one place left; 4 remains 4; final result: 3.</scratch>,3
Bobby ate 17 pieces of candy. Then he ate 15 more. If he initially had 36 pieces of candy How many pieces of candy does he still have left? Equation: <equation> 36 - 32</equation> ,<scratch>Subtracting 15 from 36 at digit level;  36 >= 15;  Borrow: 0; 36 - 15 = 21. move one place left; 6 remains 6; Subtracting 0 from 6 at digit level;  6 >= 0;  Borrow: 0; 6 - 0 = 6. move one place left; 2 remains 2; final result: 21.</scratch>,21
David did 36 more push-ups but 33 less crunches than Zachary in gym class today. If Zachary did 58 push-ups and 33 crunches How many more push-ups than crunches did Zachary do? Equation: <equation> 58 - 33</equation> ,<scratch>Subtracting 33 from 58 at digit level;  58 >= 33;  Borrow: 0; 58 - 33 = 25. move one place left; 8 remains 8; Subtracting 0 from 8 at digit level;  8 >= 0;  Borrow: 0; 8 - 0 = 8. move one place left; 5 remains 5; final result: 25.</scratch>,25
Rebecca wants to split a collection of eggs into groups of 20. Rebecca has 5 marbles and 12 eggs. How many more eggs does Rebecca have than marbles? Equation: <equation> 12 - 5</equation> ,<scratch>Subtracting 5 from 12 at digit level;  12 >= 5;  Borrow: 0; 12 - 5 = 7. move one place left; 5 remains 5; final result: 7.</scratch>,7
Baker made 81 cakes. Then he made 92 more cakes. He sold 46 of them. How many more cakes did baker make than those he sold? Equation: <equation> 173 - 46</equation> ,<scratch>Adding 81 and 92 at digit level;  81 >= 92;  Borrow: 0; 81 + 92 = 173. move one place left; 0 remains 0; Subtracting 46 from 173 at digit level;  173 >= 46;  Borrow: 0; 173 - 46 = 127. move one place left; 0 remains 0; final result: 127.</scratch>,127
10 red peaches and some more green peaches are in the basket. If there are a total of 15 peaches in the basket How many green peaches are in the basket? Equation: <equation> 15 - 10</equation> ,<scratch>Subtracting 10 from 15 at digit level;  15 >= 10;  Borrow: 0; 15 - 10 = 5. move one place left; 1 remains 1; final result: 5.</scratch>,5
62 campers went rowing in the morning. 39 campers went rowing in the afternoon. How many more campers went rowing in the morning than in the afternoon? Equation: <equation> 62 - 39</equation> ,<scratch>Subtracting 39 from 62 at digit level;  6 >= 3;  Borrow: 0; 6 - 3 = 3. move one place left; 2 remains 2; Subtracting 0 from 2 at digit level;  2 >= 0;  Borrow: 0; 2 - 0 = 2. move one place left; 6 remains 6; final result: 23.</scratch>,23
Rachel had to complete 11 pages of math homework, 2 pages of reading homework and 3 more pages of biology homework. How many more pages of math homework than biology homework did she have? Equation: <equation> 11 - 3</equation> ,<scratch>Subtracting 3 from 11 at digit level;  11 >= 3;  Borrow: 0; 11 - 3 = 8. move one place left; 1 remains 1; final result: 8.</scratch>,8
Adam has 3 more apples than jackie. Adam has 9 apples. How many apples does Jackie have? Equation: <equation> 9 - 3</equation> ,<scratch>Subtracting 3 from 9 at digit level;  9 >= 3;  Borrow: 0; 9 - 3 = 6. move one place left; 0 remains 0; final result: 6.</scratch>,6
Rachel had to complete 4 pages of reading homework, 7 pages of math homework and 19 more pages of biology homework. How many more pages of math homework than reading homework did she have? Equation: <equation> 7 - 4</equation> ,<scratch>Subtracting 4 from 7 at digit level;  7 >= 4;  Borrow: 0; 7 - 4 = 3. move one place left; 4 remains 4; final result: 3.</scratch>,34
Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends? Equation: <equation> 63 - 57</equation> ,<scratch>Subtracting 57 from 63 at digit level;  6 >= 5;  Borrow: 0; 6 - 5 = 1. move one place left; 3 remains 3; Subtracting 0 from 3 at digit level;  3 >= 0;  Borrow: 0; 3 - 0 = 3. move one place left; 6 remains 6; final result: 6.</scratch>,6
Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of 57 g of colors to paint them. He needs 22 g of wax more. If the feathers require a total of 353 g of wax How many grams of wax does he already have? Equation: <equation> 353 - 22</equation> ,<scratch>Subtracting 22 from 353 at digit level;  353 >= 22;  Borrow: 0; 353 - 22 = 331. move one place left; 3 remains 3; final result: 331.</scratch>,331
At the zoo, a cage had 3 snakes and 75 alligators. If 82 snakes and 19 alligators were hiding How many alligators were not hiding? Equation: <equation> 75 - 19</equation> ,<scratch>Subtracting 19 from 75 at digit level;  75 >= 19;  Borrow: 0; 75 - 19 = 56. move one place left; 5 remains 5; final result: 56.</scratch>,56
Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add? Equation: <equation> 7 - 4</equation> ,<scratch>Subtracting 4 from 7 at digit level;  7 >= 4;  Borrow: 0; 7 - 4 = 3. move one place left; 0 remains 0; final result: 3.</scratch>,3
